0,0.132153062,0.226155713,0.274100279,0.149992722,0.193624803,0.454754889,0.389943922,0.551724993,0.144592887,0.135722825,0.486297481,0.399763886,0.444750666,0.583535405,0.506253468,0.581587533,0.599372447,0.663174623,0.750305895,0.531411255,0.492686294,0.542823278,0.57414365,0.421185248,0.477538388,0.503555875,0.533329023,0.623277554,0.514735854,0.592077099,0.6873855,0.620799305,0.524803354,0.482465505,0.442776653,0.397669748,0.424446098,0.473210201,0.417459405,0.516797296,0.463001692,0.584196372,0.512601511,0.611486209,0.449315238,0.457997741,0.398070777,0.457543466,0.369345677,0.215677147,0.540610876,0.629312279,0.607703812,0.71919995,0.790541507,0.757068099,0.587720422,0.512774538,0.529311514,0.434944883,0.550155615,0.257666651,0.290521416,0.385945941,0.343153891,0.450417176,0.36991365,0.436452298,0.295871524,0.311115182,0.270344705,0.374241624,0.448941043,0.446198595,0.524142731,0.519251725,0.552799553,0.568214066,0.580621286,0.612250831,0.472924952,0.445432998,0.389411278,0.526345502,0.528687899,0.551746412,0.665301466,0.648968361,0.639101359,0.775357774,0.66564323,0.676369936,0.636687889,0.597626078,0.554505436,0.563617709,0.545837708,0.592499214,0.438594452,0.602681075,0.478342781,0.443663,0.458114774,0.686116001,0.522125918,0.502839176,0.494826841,0.396328688,0.493682289,0.393220275,0.423005556,0.508787608,0.536572062,0.533068855,0.568655616,0.626313365,0.592420461,0.485886964,0.477145378,0.553364014,0.5485021,0.585622613,0.509876884,0.441610285,0.553609767,0.456967058,0.591003883,0.694824633,0.643681984,0.463705983,0.428669733,0.45711157,0.268965134,0.212711644,0.300930371,0.330671904,0.245849119,0.273703818,0.335122043,0.374281132,0.395416766,0.281063701,0.343983193,0.284173095
0.132153062,0,0.218423093,0.290675652,0.199900541,0.161102918,0.430228926,0.380557053,0.537489533,0.226222362,0.184760206,0.452602211,0.360703562,0.374890443,0.58705041,0.485767002,0.597685852,0.603412797,0.643053763,0.713102861,0.519079972,0.496997993,0.511236378,0.549025701,0.387538995,0.434453012,0.481639966,0.512041312,0.627403021,0.492705552,0.558879047,0.665177467,0.652447148,0.52645811,0.507063701,0.441317902,0.415132543,0.400486661,0.483767007,0.409498167,0.504081436,0.448870158,0.585764483,0.546818912,0.657653139,0.459885423,0.467090976,0.418409949,0.457205214,0.357719933,0.254311954,0.531456393,0.65767876,0.631924388,0.705043558,0.785029441,0.7645293,0.600427878,0.494070222,0.510490865,0.414497236,0.507189425,0.231743308,0.291418567,0.393118944,0.375509129,0.426428082,0.32801582,0.398361201,0.343048065,0.355432205,0.278345741,0.338533573,0.39223286,0.431719298,0.513773546,0.522734792,0.527782277,0.544106925,0.595948725,0.59388759,0.445903493,0.428572473,0.360441548,0.488866265,0.505802396,0.524550562,0.630736715,0.669199732,0.614080162,0.783701152,0.64315103,0.65482665,0.664318786,0.601622313,0.560191542,0.541882012,0.517938371,0.565782115,0.441190997,0.604956318,0.478321807,0.455834386,0.456225866,0.677855896,0.521995894,0.531583141,0.509496767,0.420026941,0.458693117,0.377363604,0.385408266,0.452255505,0.508683396,0.485888185,0.539332441,0.58289657,0.573120541,0.46295972,0.477282515,0.495964689,0.561116221,0.576637758,0.510345339,0.430758297,0.550703572,0.473159229,0.578549393,0.700659,0.621586499,0.465803004,0.439473541,0.446946301,0.292886151,0.254275614,0.335315161,0.305669939,0.271398268,0.312008716,0.341508602,0.346339903,0.37781074,0.305968367,0.37296127,0.308960106
0.226155713,0.218423093,0,0.216417225,0.285216123,0.235062374,0.353556898,0.329818068,0.505857575,0.285068612,0.245875836,0.377127113,0.286962832,0.340621348,0.471486762,0.421980806,0.493979724,0.518844179,0.603193292,0.677613098,0.474702098,0.398376723,0.482849928,0.52546039,0.336033127,0.432787943,0.475610966,0.515625363,0.589616429,0.482920315,0.587900191,0.689695099,0.621070218,0.509035059,0.505717586,0.464339816,0.433820614,0.404959594,0.454650312,0.407239081,0.44658812,0.422857632,0.51529013,0.51686975,0.634346245,0.424661796,0.445021853,0.359600471,0.459510272,0.458878587,0.343482595,0.522829283,0.599487051,0.611128104,0.682863164,0.74153371,0.753363468,0.619077699,0.502932598,0.52922777,0.411804087,0.489323807,0.331952172,0.362006653,0.508217181,0.4533311,0.487645131,0.39032626,0.43056858,0.41330511,0.389880851,0.415676019,0.280047431,0.386120339,0.440433266,0.5003834,0.452047401,0.521078937,0.560877469,0.506098846,0.603757133,0.476920266,0.438594792,0.389820694,0.428697381,0.471337073,0.507478321,0.568577053,0.548729376,0.532886265,0.739420245,0.613907283,0.638084058,0.562448843,0.514592615,0.441434718,0.521973205,0.429040976,0.45933025,0.401086147,0.585892984,0.457854852,0.452717735,0.441547608,0.65337027,0.523572218,0.471826409,0.47855514,0.374244417,0.453779252,0.367708432,0.38240923,0.501994071,0.507877836,0.507480423,0.536032112,0.586379966,0.546072193,0.479090398,0.42153787,0.486682282,0.543725701,0.58564512,0.486480552,0.457561197,0.526197529,0.474527561,0.55152474,0.662919576,0.609114281,0.461854468,0.457790042,0.4493617,0.399952728,0.337961469,0.383305188,0.41178968,0.358298565,0.397752111,0.455210905,0.379243588,0.412249391,0.382332744,0.438333909,0.403973083
0.274100279,0.290675652,0.216417225,0,0.290642219,0.220482546,0.323250269,0.31203682,0.43685511,0.273406109,0.26205556,0.45138512,0.400068975,0.45840552,0.454782315,0.486732707,0.507272577,0.472389306,0.552587501,0.60118531,0.466251951,0.384960759,0.498354678,0.535283921,0.430392638,0.492090587,0.465154116,0.532528009,0.646032451,0.423699083,0.548526086,0.669278753,0.572507741,0.539269905,0.497001829,0.464992416,0.455745788,0.485955829,0.447577715,0.337513055,0.41443834,0.37094871,0.497510124,0.41478871,0.542035135,0.4473732,0.419224002,0.391724572,0.510649057,0.488359172,0.40254152,0.560599794,0.589573243,0.610291229,0.668493323,0.761826683,0.73676741,0.633607259,0.520643213,0.600944612,0.456948509,0.573149267,0.35911442,0.402830658,0.480448134,0.442716492,0.440093825,0.366582373,0.422608715,0.422025642,0.422668402,0.409904847,0.334846689,0.464551168,0.49900687,0.475978291,0.4385417,0.510381605,0.504086492,0.472450652,0.554517795,0.446366414,0.459578193,0.444201834,0.52055865,0.500038438,0.52153452,0.603842194,0.621290594,0.553945494,0.715859064,0.61475057,0.62602793,0.6057785,0.58449316,0.500641806,0.574894303,0.528216843,0.566683095,0.479531287,0.504357101,0.409736896,0.388748936,0.394692748,0.579719405,0.461477698,0.424035499,0.476441827,0.386017499,0.504354135,0.413002642,0.465616263,0.484759602,0.512859382,0.475402109,0.545501699,0.598755003,0.516376083,0.513652076,0.486203285,0.527642013,0.666580457,0.603977492,0.592221027,0.457685079,0.507909983,0.47568726,0.524741603,0.591490027,0.585262985,0.521041692,0.42646051,0.450685245,0.416668084,0.36695994,0.4162482,0.415232728,0.332298089,0.35109701,0.403563125,0.339991282,0.405871967,0.356989584,0.452146283,0.417874159
0.149992722,0.199900541,0.285216123,0.290642219,0,0.2152364,0.461664064,0.389808048,0.55203632,0.177356893,0.151681885,0.488778926,0.446132626,0.435499813,0.57880628,0.519303125,0.565281526,0.575841018,0.653297964,0.729436087,0.559955109,0.509708313,0.544918889,0.617158624,0.460762023,0.521318969,0.53122109,0.574580926,0.643052309,0.495641494,0.624590779,0.705984822,0.675746946,0.542608029,0.545096006,0.514275319,0.482730137,0.494191195,0.507673666,0.409245764,0.503188931,0.501816492,0.60841687,0.531006731,0.694126592,0.461943017,0.517462426,0.461278066,0.522266956,0.331483973,0.247514409,0.571330527,0.673827428,0.657259388,0.708710718,0.801968254,0.762866708,0.630991209,0.50228423,0.588731106,0.476706751,0.557666441,0.291588418,0.311148193,0.381640261,0.334613429,0.447252775,0.377250074,0.435555888,0.289609694,0.301559531,0.297767622,0.413153395,0.460726144,0.494795069,0.510517187,0.537288876,0.51609513,0.545849674,0.595318842,0.618491395,0.495228348,0.499788274,0.431703819,0.533089807,0.534059474,0.575706322,0.653400531,0.636069188,0.634216453,0.786266098,0.648460865,0.644745147,0.642400528,0.59037943,0.539391018,0.564560047,0.526939347,0.627863929,0.467337553,0.582636465,0.529522086,0.446167064,0.469794447,0.707571643,0.534383097,0.518553725,0.582247124,0.421353418,0.536626613,0.464010862,0.445961482,0.509326117,0.584855869,0.545175088,0.583880845,0.637367116,0.572306343,0.51480761,0.500716244,0.556697505,0.598047784,0.633233134,0.576357081,0.469649198,0.595488136,0.470786909,0.560995087,0.66746721,0.658409783,0.455312235,0.486119008,0.460211437,0.291718195,0.244662712,0.2828222,0.315492352,0.27110877,0.273756075,0.301717631,0.394807386,0.406012413,0.216878291,0.368626766,0.319246137
0.193624803,0.161102918,0.235062374,0.220482546,0.2152364,0,0.348853134,0.302053671,0.464685712,0.189078348,0.171763408,0.433076721,0.364361689,0.375727611,0.528449156,0.448896723,0.537562498,0.523313782,0.578790796,0.682258052,0.43807732,0.396766671,0.426177169,0.512981886,0.394676368,0.471315144,0.475775079,0.508102974,0.62732908,0.433594023,0.532691357,0.656114142,0.534218946,0.509608156,0.478402458,0.397788954,0.375490018,0.343035221,0.380323707,0.321959738,0.409770799,0.347590366,0.514898863,0.450729913,0.56764004,0.347001693,0.370341751,0.32593629,0.445288899,0.399336437,0.290478427,0.492821272,0.613750323,0.574525895,0.669060211,0.77577033,0.737464511,0.551928726,0.446416667,0.504413042,0.426166268,0.520011146,0.268627802,0.266049662,0.390436058,0.386020172,0.335814292,0.237899254,0.31637296,0.327150673,0.34634458,0.269822255,0.362145418,0.438788812,0.410100363,0.502602016,0.466319749,0.455186607,0.434100957,0.517438922,0.555602013,0.366381865,0.356606208,0.310413811,0.487561288,0.490198795,0.490324357,0.653804217,0.653827828,0.583403634,0.729422676,0.612360383,0.597645497,0.609531375,0.567657644,0.534956387,0.519000801,0.493420483,0.543723324,0.381764132,0.531318197,0.40849941,0.399895691,0.338797092,0.617751536,0.454426773,0.421320276,0.425712372,0.334943426,0.452834772,0.367038984,0.376542543,0.434156126,0.456870971,0.416903657,0.510291948,0.54656114,0.51122533,0.433674988,0.434976444,0.46685127,0.593897784,0.575566479,0.541403638,0.357466824,0.465793978,0.348993386,0.54215746,0.643074441,0.563630015,0.411350109,0.377483186,0.392906758,0.31594806,0.267339532,0.365683701,0.305139996,0.284018653,0.305866622,0.308796581,0.273499488,0.275554423,0.298342695,0.382901724,0.331588228
0.454754889,0.430228926,0.353556898,0.323250269,0.461664064,0.348853134,0,0.213783972,0.432946977,0.412640233,0.413818468,0.509240816,0.424361739,0.437966633,0.481076396,0.455884824,0.518830384,0.34450947,0.494639357,0.56156344,0.476540312,0.395077293,0.46214104,0.50759103,0.386810386,0.396145575,0.415561496,0.479447634,0.609798016,0.293692238,0.426447079,0.539010357,0.442463684,0.465968899,0.449206148,0.536086873,0.511641196,0.482703555,0.44128118,0.388536432,0.343676689,0.373845019,0.474771587,0.462915334,0.449653186,0.412145877,0.362844358,0.363678318,0.509779497,0.570023053,0.512171941,0.525221117,0.558065873,0.565063272,0.632200015,0.769127247,0.710261575,0.616419998,0.462784553,0.560821588,0.468792643,0.55334753,0.524260054,0.519790295,0.585382014,0.551859418,0.400867463,0.384904016,0.437086198,0.588671219,0.51485467,0.553414587,0.425330511,0.47941394,0.546712315,0.504869094,0.419179826,0.485504205,0.432498534,0.388166983,0.451500736,0.402936144,0.465984231,0.484190194,0.507890975,0.527019906,0.559422573,0.577504424,0.605114566,0.490710847,0.648394051,0.511546341,0.54500761,0.568995549,0.562930977,0.503988079,0.54969846,0.516525235,0.527530677,0.411877608,0.53977176,0.443223249,0.436406859,0.367988677,0.524700321,0.406411588,0.483799211,0.533600838,0.447290438,0.48580263,0.481399345,0.51691311,0.464656093,0.464912884,0.385151494,0.442841876,0.539945629,0.488399424,0.582233988,0.506110302,0.446210246,0.641493586,0.628819416,0.57357708,0.359267766,0.467429757,0.431551595,0.421094314,0.528223551,0.495460752,0.488980661,0.483296788,0.452576214,0.534894046,0.518861835,0.591040514,0.500383316,0.473746257,0.482597725,0.448087716,0.367927643,0.421326579,0.47629582,0.592663293,0.544571376
0.389943922,0.380557053,0.329818068,0.31203682,0.389808048,0.302053671,0.213783972,0,0.395687297,0.367077495,0.356549436,0.417213144,0.362293789,0.349947866,0.435403193,0.388436834,0.460156268,0.300897397,0.460711637,0.534618416,0.416729457,0.340810965,0.408430597,0.431938131,0.435270809,0.422767905,0.41051077,0.501109058,0.604897344,0.3823959,0.428609187,0.61277304,0.478964981,0.440966313,0.49063037,0.501075442,0.476109164,0.486734723,0.406254455,0.365903796,0.336743704,0.376126508,0.394111436,0.459584118,0.481423087,0.380034856,0.40308209,0.377215844,0.45382029,0.522822855,0.458040663,0.474590929,0.563656048,0.559670657,0.64362095,0.719811457,0.71157977,0.567994102,0.392307564,0.49449036,0.367897727,0.500283885,0.476578094,0.459684436,0.546977225,0.523999863,0.374870148,0.361173578,0.38082658,0.530863557,0.496606648,0.485472007,0.436741999,0.42822124,0.451240313,0.532294234,0.432576742,0.518518252,0.350192762,0.382064976,0.461709993,0.328905635,0.478228872,0.484850395,0.434681997,0.464339012,0.482828071,0.505547365,0.493302661,0.469901724,0.634130042,0.437598922,0.490936251,0.517697949,0.511593424,0.429237594,0.513930823,0.445755884,0.556378849,0.404911776,0.455844375,0.428949467,0.38056674,0.334303237,0.481316062,0.357709136,0.436849472,0.49877967,0.395226837,0.401297673,0.449300161,0.422595605,0.376970363,0.451955338,0.371614734,0.372933911,0.422639199,0.402229736,0.481369322,0.431639218,0.383900719,0.562316223,0.566180495,0.555311775,0.38426466,0.455106489,0.431104056,0.374614744,0.529979963,0.474300049,0.461836015,0.464331197,0.489478177,0.46786656,0.448031382,0.540330496,0.455268657,0.454038551,0.446332503,0.465018088,0.360365674,0.407899462,0.439343922,0.542478684,0.494709485
0.551724993,0.537489533,0.505857575,0.43685511,0.55203632,0.464685712,0.432946977,0.395687297,0,0.563760237,0.540861365,0.513611891,0.520871426,0.484439355,0.459335275,0.40998008,0.507505685,0.456543575,0.48327021,0.47359646,0.449322035,0.434739935,0.431781208,0.547214857,0.669395618,0.584189433,0.544948699,0.584031899,0.665956057,0.536666883,0.540942461,0.644206257,0.510244504,0.580981913,0.609155799,0.671699233,0.644862397,0.60714623,0.571103302,0.504513922,0.518883163,0.519955265,0.497208161,0.548857415,0.574522745,0.574782541,0.594812941,0.550367772,0.56085128,0.663113582,0.649895676,0.517719457,0.574340404,0.533690088,0.611413799,0.740353812,0.680403291,0.625406209,0.52974897,0.591307573,0.473116438,0.601327591,0.619367457,0.568632013,0.615617529,0.63739585,0.474469394,0.499193992,0.496774639,0.578816062,0.608117355,0.564107024,0.568798203,0.612769413,0.493750535,0.594831324,0.491393821,0.493795932,0.501087274,0.42453752,0.528411029,0.401848593,0.463751693,0.532512702,0.565811525,0.575260849,0.596185037,0.590354072,0.61145899,0.475872316,0.533169657,0.518275844,0.55249314,0.653199774,0.537713857,0.582528053,0.567166268,0.667324066,0.673525471,0.620129434,0.563933214,0.484032142,0.59668241,0.528010979,0.484859097,0.507069869,0.514185917,0.610667789,0.591898637,0.596821968,0.538302975,0.615780061,0.502482117,0.539291254,0.507864028,0.545757964,0.548770656,0.500571591,0.659947046,0.610041284,0.498190241,0.682782117,0.66383269,0.653574463,0.49686994,0.432880933,0.494463228,0.440253688,0.504877123,0.412625997,0.583745262,0.539770769,0.558071698,0.631073616,0.585221882,0.668028668,0.543957593,0.527310602,0.595174883,0.565592701,0.457891614,0.534469003,0.575796652,0.618737294,0.612132233
0.144592887,0.226222362,0.285068612,0.273406109,0.177356893,0.189078348,0.412640233,0.367077495,0.563760237,0,0.138334591,0.526071934,0.445099708,0.472928371,0.59647477,0.555637171,0.596643909,0.587921109,0.658167965,0.717810294,0.557361595,0.498004575,0.55245162,0.585523568,0.450405361,0.512267812,0.552900032,0.573332224,0.642278911,0.529258497,0.602992438,0.682914861,0.617017028,0.546245125,0.522294184,0.477087126,0.456687856,0.464697716,0.47354124,0.446386934,0.4914592,0.446285085,0.605207207,0.496528979,0.644280215,0.469560214,0.476889241,0.435758662,0.535029148,0.328610103,0.2626814,0.559325502,0.656412062,0.637708467,0.733975538,0.805944906,0.747200887,0.60396363,0.543474033,0.563951914,0.478498304,0.584567069,0.277696465,0.248943943,0.374870324,0.299241566,0.431420593,0.334058285,0.404529426,0.293410608,0.276458037,0.292191358,0.402383221,0.482705298,0.470215803,0.530308171,0.545738655,0.576959846,0.58408006,0.610263645,0.616130337,0.49439963,0.488886133,0.428901665,0.586495678,0.568515447,0.563983469,0.706510501,0.66761503,0.659340493,0.815891597,0.627590975,0.661433161,0.631680786,0.642795874,0.59135366,0.594506726,0.55684376,0.5901037,0.5059585,0.595930429,0.504284271,0.455252584,0.451100751,0.695006363,0.532074342,0.51696141,0.523079023,0.44198105,0.48797025,0.425989819,0.426222042,0.509430418,0.523953784,0.529635714,0.565792956,0.630880056,0.581449737,0.523374432,0.495707417,0.527299367,0.594921592,0.635997582,0.578896662,0.462919401,0.526710726,0.410588434,0.56035471,0.656413634,0.626419551,0.470547537,0.426091665,0.439518611,0.277025122,0.231085988,0.298279377,0.31738222,0.236966779,0.253426886,0.282970019,0.33828655,0.371061822,0.25273758,0.33477489,0.291956973
